Id,Label,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Authority,Hub,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
84,S84,4.0,2.4,0.0,6,2,0,2,2.0,2.0,0.0,0.0017084283,0.0017084283,0.002496203908116409,1,1.0,1,0.05880791610070312
85,S85,4.0,2.3789473684210525,0.0,3,2,1,3,3.0,2.0,1.0,0.0022779044,0.0022779044,0.0029805509739405504,1,1.0,3,0.10543070019858652
86,S86,3.0,1.9052631578947368,8.084194934898708,6,13,1,14,14.0,13.0,1.0,0.008542141,0.008542141,0.008230296214770052,1,0.5494505494505495,50,0.36714751910665866
87,S87,3.0,1.8105263157894738,18.960425209818805,4,23,1,24,24.0,23.0,1.0,0.014236902,0.014236902,0.01293014022478088,1,0.5362318840579711,148,0.5875492750906475
88,S88,3.0,1.7263157894736842,60.18310324527021,6,27,5,32,32.0,27.0,5.0,0.018792711,0.018792711,0.017078231713231518,1,0.4092741935483871,203,0.6856712424097449
89,S89,4.0,1.8,33.6511432927741,4,28,0,28,28.0,28.0,0.0,0.016514806,0.016514806,0.014997162454300213,1,0.4523809523809524,171,0.6080537512313073
90,S90,4.0,2.5789473684210527,3.9943305662345905,2,3,0,3,3.0,3.0,0.0,0.0022779044,0.0022779044,0.004018551281748544,1,0.3333333333333333,1,0.03321003718178733
91,S91,3.0,1.936842105263158,39.88554906656921,2,12,1,13,13.0,12.0,1.0,0.007972665,0.007972665,0.008939384174935712,1,0.38461538461538464,30,0.1809159540601434
92,S92,4.0,1.9789473684210526,5.487150526935223,6,14,0,14,14.0,14.0,0.0,0.008542141,0.008542141,0.008136332429754704,1,0.6373626373626373,58,0.37010927226674106
93,S93,4.0,2.221052631578947,7.066812279512449,6,9,0,9,9.0,9.0,0.0,0.005694761,0.005694761,0.006217017739219823,1,0.4722222222222222,17,0.15533086737432156
94,S94,3.0,1.5473684210526315,240.25870739615206,3,42,2,44,44.0,42.0,2.0,0.025626423,0.025626423,0.0247766672135862,1,0.3224101479915433,305,0.831612176590879
95,S95,3.0,2.094736842105263,7.260928002822281,2,9,0,9,9.0,9.0,0.0,0.005694761,0.005694761,0.0062616288408500614,1,0.6111111111111112,22,0.18325667749916244
96,S96,4.0,2.5473684210526315,0.40476190476190477,2,2,0,2,2.0,2.0,0.0,0.0017084283,0.0017084283,0.0028013607400658464,1,0.0,0,0.03404920457236028
97,S97,4.0,2.136842105263158,3.422799450455785,6,11,0,11,11.0,11.0,0.0,0.006833713,0.006833713,0.006696016081965247,1,0.509090909090909,28,0.283542189348651
98,S98,4.0,2.305263157894737,95.61066170137015,3,6,0,6,6.0,6.0,0.0,0.0039863326,0.0039863326,0.006113084638741301,1,0.4,6,0.12959042503107765
99,S99,0.0,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0015527949963487413,3,0.0,0,0.0
100,S100,0.0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0015527949963487413,4,0.0,0,0.0
